sample_number,tail_length,monkey_pop,ear
694,50.34594210960772,b,6.500333872220912
695,52.48976160368247,b,6.454388387581899
696,51.22396275334291,b,6.115551114362674
697,53.6561027991475,b,6.431584330649107
698,52.57572709998309,b,6.778338583987775
699,51.20087389477354,b,5.888899551887506
700,54.673102533089825,b,6.079720027653216
701,50.544606741615084,b,6.324610610914946
702,50.51728784181965,b,6.14127892183729
703,51.59005226635051,b,6.111078010164142
704,51.29192644613774,b,6.574445161580506
705,51.544580668336124,b,6.279896075907792
706,46.37059823133656,b,6.450666119216136
707,51.605191508459406,b,6.12650718716635
708,52.29322550732143,b,6.2306107126382475
709,50.858726795152435,b,6.141106111857037
710,50.044989912591575,b,6.427135676262592
711,50.06662551662371,b,6.4730203605851075
712,46.70759932891424,b,5.906968820190128
713,52.06447756010806,b,6.405740802433527
714,52.19514757364397,b,5.925521274634261
715,52.162590670208104,b,6.490601132108388
716,49.14039954894203,b,5.850275666111823
717,54.02085485116318,b,5.77526750477809
718,52.858806279001634,b,6.554666851773858
719,54.70526704050097,b,6.2852487144306455
720,48.40806173485976,b,6.722766167377497
721,55.21667417585873,b,6.798922432475724
722,51.951821176428936,b,6.105028870718639
723,54.24279944220173,b,5.795924330453949
724,50.582202883121745,b,6.509134126138223
725,50.5177126927064,b,6.837313078333569
726,53.39745760228268,b,6.158263463991579
727,54.32627134647833,b,5.687351733747574
728,49.76640089524047,b,5.9196790396764785
729,51.72979496017497,b,6.527172587447421
730,51.70635504293886,b,6.752384237085083
731,51.64912465747931,b,6.051173647689532
732,51.4055323186487,b,6.303678901386432
733,48.06739789007727,b,6.077817061351439
734,50.51272202498996,b,5.732182853554184
735,53.133180302893415,b,6.8374589437735205
736,54.72775423714902,b,6.260798795641676
737,52.307000295107294,b,6.375820485430638
738,48.21278188599814,b,6.458892565959261
739,55.155583782157024,b,5.833636625366696
740,51.629874899806516,b,6.235824816546503
741,51.771175767616555,b,6.743412185500371
742,53.39544542860663,b,6.2009736600279215
743,47.491250194439075,b,6.856156544693391
744,49.53886825355618,b,6.220792019988565
745,51.13459565952428,b,5.784283062150191
746,55.128716031927276,b,6.0178969249176735
747,48.426283236787036,b,6.0069178561417225
748,51.27064105340724,b,6.511459861201688
749,54.20110513886656,b,5.9026959204334375
750,52.650273818468676,b,5.68610303163131
751,51.517015494279896,b,6.1790588327903855
752,52.72647248201713,b,6.759652170446785
753,51.548984948781715,b,5.933433705984327
754,52.80859625139055,b,5.690665035737357
755,54.82327356729791,b,5.8310708915249485
756,50.999015168001726,b,6.46153202471328
757,52.05402003116341,b,6.409340562947932
758,50.545154769767926,b,6.1591437023456415
759,50.206767934795714,b,6.164443544769301
760,48.564493577603926,b,6.236919546905771
761,47.978538336214726,b,6.617412538695141
762,51.067357719787765,b,5.416503959611696
763,54.63889689694164,b,6.48778738336262
764,51.273956935248506,b,6.189400133135297
765,53.22992812642791,b,6.053099945198152
766,48.42091020285592,b,5.894371756520469
767,50.75843709204998,b,6.310578683244932
768,49.30649592843527,b,5.852578384135496
769,54.0032177332768,b,6.413622021423771
770,51.9653171885243,b,5.786433334434224
771,49.167334634867025,b,5.965907283661106
772,52.3990295883282,b,6.126058989011429
773,53.498759056001674,b,6.609397314854982
774,55.83660074909449,b,6.405278868622851
775,55.05304334380003,b,6.6939054022279185
776,54.3619190314907,b,6.116558764355836
777,50.40311704623079,b,5.801255416410633
778,55.63031677703012,b,6.189895144127219
779,48.220135168636084,b,6.285574257797875
780,53.20570703823968,b,6.389683767311305
781,50.179831588717,b,6.613279434853382
782,53.32490634460137,b,6.169558089911971
783,49.87312125191293,b,6.004114726022233
784,50.914880224735214,b,6.407730049008246
785,52.022516002005204,b,5.673913134755752
786,55.09954602021042,b,6.675413333883742
787,52.56112993217195,b,6.204057348197404
788,52.89663648842322,b,6.2028108105082005
789,48.02956699999679,b,6.074850748514692
790,52.387047058464674,b,7.041913495725181
791,48.928196119810494,b,6.210137047577043
792,50.404165377588704,b,6.092821673247981
793,51.56865516323216,b,6.674706215706935
794,49.917623547744064,b,6.440781232291193
795,52.76627391011868,b,6.29431927964729
796,51.1200121532429,b,6.148971839098159
797,53.654033706883446,b,5.85625647638553
798,54.602151748157134,b,6.236874874477066
799,53.02112093624799,b,6.65963776634029
800,47.16319732641981,b,6.685433132414344
801,50.66803338478428,b,6.429663738446236
802,51.010241679784635,b,6.051074931431994
803,51.983088391550545,b,6.485846724005421
804,54.659048916832994,b,6.068840826674788
805,53.80189705245549,b,6.227792479077036
806,55.119314897790225,b,6.5607997965876725
807,49.97364778586623,b,5.750434291752872
808,54.30401143503264,b,6.134330758549679
809,52.4872267310954,b,6.369692452941995
810,54.20563607405826,b,6.99342392210843
811,53.55156182189257,b,6.652527766106326
812,51.48192018469512,b,6.625417317275736
813,57.907270247157214,b,5.990231919862914
814,49.54659665787006,b,6.867149022830755
815,51.46282941806024,b,6.292053928618062
816,51.167626939368795,b,5.605507607780028
817,50.941533995510845,b,6.264108980893474
818,50.230068881482154,b,5.596090964221526
819,55.803392047072975,b,5.928540956854045
820,50.54703850708782,b,6.475026243740297
821,52.72444164468236,b,5.9884111438611445
822,50.82723645867583,b,5.813854543840961
823,52.604789629575606,b,6.159511886266949
824,52.076780151588565,b,5.700403810863466
825,51.40948940882652,b,6.4481947307544445
826,50.75510577756616,b,6.464787501386236
827,55.28302795322639,b,6.361060735301679
828,49.83731760100208,b,5.585668632392043
829,51.277709742909465,b,6.1658991166084105
830,52.01085978959067,b,5.871616579369384
831,54.07461777934403,b,6.143384280676576
832,48.66755663234498,b,6.321257846011074
833,54.58758044143294,b,5.773416831801154
834,54.279064338382796,b,5.929821777971659
835,52.12324836851594,b,6.062257447621107
836,51.0287111382233,b,6.078304267846296
837,55.833779091153176,b,6.666497794427567
838,52.055384163957214,b,6.777521457989791
839,52.46315521652133,b,6.218292442835044
840,52.37781918403646,b,6.252562571941194
841,53.84827012815406,b,6.633445271611603
842,55.36552758100698,b,6.405182444135122
843,52.2094344057346,b,6.4356983991029955
844,51.02075913761824,b,5.823831954520193
845,52.07303633552803,b,6.702492519067662
846,51.230603872039254,b,6.30237279247394
847,50.98520599634994,b,6.272896270138395
848,52.24173783422429,b,6.489144942808333
849,54.8124283489194,b,6.258608913308486
850,53.426049713120264,b,6.440939995610347
851,51.093203198613516,b,6.419710663246382
852,54.829715274028295,b,5.969405189556293
853,50.05716936033521,b,6.399781738820106
854,52.84941838698562,b,6.027440189654959
855,50.39744919376001,b,6.452222961643857
856,51.5417460467853,b,6.713573022177429
857,50.25238368261051,b,6.915335963729732
858,49.73515486092154,b,6.2050997290415335
859,53.01809704695653,b,6.123225876564505
860,55.1159673343974,b,5.729650886027446
861,55.01997816352959,b,6.364905027692708
862,51.390716239049176,b,6.191594523721417
863,48.30424176741892,b,6.607822245472696
864,52.51676416802824,b,6.821712731731681
865,53.477469544899,b,6.43878227045171
866,49.35637489234748,b,6.120311209470148
867,54.02818528690101,b,6.770144786649479
868,50.850905621077985,b,6.21823981512357
869,53.36819027205873,b,6.555384376757988
870,48.88497037731554,b,6.335409023381641
871,51.24410477687845,b,6.3350978185251705
872,52.187158808953114,b,6.615321297653967
873,51.962544571692284,b,6.141683899204807
874,48.27763251211793,b,6.857962654591805
875,51.32339220524053,b,5.889013454786792
876,50.563614719713975,b,5.842567653654492
877,53.67231388821474,b,6.196270114567905
878,51.8501101710437,b,6.405129416895111
879,52.10320562084197,b,5.9948120604187
880,54.003960815833025,b,5.95257236172848
881,49.53852830573292,b,6.282889913764873
882,54.47263925211805,b,6.1505285329478925
883,50.042051605618866,b,5.676024596949757
884,51.42826024454217,b,6.32689445077595
885,49.83873428648297,b,6.342242774206402
886,53.220539030423595,b,6.530381345082243
887,53.420878625992295,b,6.605780655574529
888,51.83866076328713,b,6.3050896880169764
889,52.841003536438144,b,6.443677420923473
890,53.2511266652284,b,6.311273508010786
891,53.85847669329603,b,6.114077686254037
892,55.60461803120039,b,6.12772983278261
893,53.39505521378978,b,6.313960324733892
894,50.80089549114982,b,6.039919983779318
895,52.44049051426695,b,6.680144002758004
896,55.04295014276425,b,6.3738087968055295
897,56.77545091537353,b,5.109511554675296
898,54.41751022305668,b,6.075474361621984
899,53.01809324506737,b,6.325875568795972
900,52.338080636271094,b,6.293591887902575
901,55.3289497418634,b,6.528058962752093
902,52.383789837677945,b,6.042626573545584
903,54.4049751359583,b,5.907354487048011
904,54.41439549340331,b,6.815805882143084
905,47.32643327012124,b,6.197920309948047
906,53.29883726401003,b,6.486642329790453
907,46.0961781211919,b,6.2695707544263115
908,51.11124439196411,b,6.218501806912637
909,51.3641552038746,b,6.579612366078822
910,55.30065248052419,b,6.632514006137319
911,53.59611957710333,b,6.075906391274259
912,55.02165472603462,b,5.879350710888246
913,50.976672805129446,b,6.07065669707324
914,51.6073146730592,b,6.325193540438839
915,51.988570825849216,b,6.413865032568875
916,51.03971613785983,b,6.1064086363116505
917,54.50661042313888,b,6.103664343723742
918,50.202477868918685,b,6.233169400821647
919,50.88847050343146,b,6.139640526450625
920,47.15535313331787,b,6.035785428628276
921,50.343862283088505,b,6.2143658617968605
922,50.64635555689574,b,6.869705526173511
923,52.82661937158356,b,6.359567957342925
924,54.412496264200996,b,6.4210335652230395
925,50.86157190517099,b,5.925246881902085
926,49.90868527926227,b,6.54913582181102
927,50.24035928902043,b,5.970936020468085
928,49.19112313330252,b,6.8073426984306975
929,51.35265666155014,b,6.232648593892156
930,51.09891555156818,b,5.591752004181316
931,52.45565849416071,b,6.0776743221243414
932,50.108142729273126,b,6.7168500911475695
933,53.490594765857026,b,6.408398506754214
934,50.86872024797569,b,5.476059564549148
935,52.58367519112001,b,6.327577463414227
936,52.51842154034036,b,6.057059314875639
937,50.90497578625323,b,5.96336356441957
938,49.838837931082665,b,6.436036854419371
939,49.75056480502337,b,6.366347375248066
940,52.08147352761594,b,6.755833801375407
941,49.99431609698209,b,6.196635121052566
942,47.47302185962197,b,6.628612653358563
943,56.48750792958617,b,6.217350678377674
944,50.98475911541389,b,6.2635634306395245
945,51.70961440294508,b,5.930852912123538
946,50.216547091832986,b,6.2454224392467745
947,55.17182945017381,b,6.596649462997019
948,51.660409208331984,b,6.654419725629989
949,50.98099138693981,b,6.375156813041189
950,50.46812015787679,b,5.790842847329881
951,51.53872946351056,b,5.908416777407641
952,50.429824262294474,b,6.612270911523456
953,55.034489244942,b,6.193758409316326
954,51.739094825726234,b,6.307353044484195
955,54.544662283033574,b,6.339286701443282
956,53.95178842227964,b,6.485647479113253
957,48.538920778250514,b,6.123961617028691
958,55.104516005290954,b,6.428952874870154
959,54.21655279225965,b,6.721837855838754
960,50.67670664687357,b,5.598803780608025
961,50.23032231523444,b,6.73266944143236
962,52.879402835829886,b,6.132204816699231
963,52.48856802814985,b,6.103966364335099
964,49.163713613764536,b,6.134023058193449
965,52.012686437481705,b,6.451250155988229
966,52.96853427665438,b,6.042141709723396
967,50.49451727503568,b,6.402383591961678
968,51.53166016181533,b,6.298045495047373
969,51.09771820080243,b,5.494715031231468
970,51.678972100604256,b,6.234874837915714
971,50.28850611824932,b,6.2397410056693845
972,52.31337336105322,b,6.611374876938388
973,52.31949158780228,b,6.601065545373757
974,54.260817346946574,b,5.558320508345695
975,51.72675288534528,b,6.363205584056101
976,51.89145428478235,b,5.4390750296249895
977,53.14756052308941,b,6.4563257697493
978,50.42695759940387,b,5.752138372732028
979,51.86741686612525,b,5.8310033559972245
980,48.65590078209674,b,6.266402084167981
981,56.332035996750115,b,6.371447571863119
982,52.113697862837775,b,6.533688805127493
983,52.171997941154274,b,6.258503714750269
984,47.619554864840865,b,6.734813182237401
985,51.87762879100395,b,6.373350021462894
986,52.70626122487327,b,6.789019890907913
987,53.51187841477549,b,5.969307770774302
988,52.7154691797077,b,5.8157411080149775
989,49.50957758704988,b,6.320886803341685
990,53.00198685628916,b,6.403089098090691
991,54.92394364733083,b,6.443915319802138
992,51.89342188306602,b,5.836882090874034
993,52.20170440772713,b,5.939768007058527
994,51.801902135343944,b,5.915589726420674
995,49.388292356088016,b,6.45489783689411
996,53.471047411674526,b,5.987437911336007
997,54.46459432040392,b,6.258974418390952
998,54.40211456676015,b,6.345627612654895
999,50.43786345710094,b,5.908423263868994
1000,50.761820132667395,b,6.675318005668587
